56270024DEUTSCHE BANK 24                                          55702IDAR-OBERSTEIN                631                        
56270044DEUTSCHE BANK                                             55702IDAR-OBERSTEIN                631                        
56290000VOLKSBANKRAIFFEISENBANK NAHELAND                          55743IDAR-OBERSTEIN                061                        
57000000LANDESZENTRALBANK                                         56012KOBLENZ                       091                        
57010111BFG BANK                                                  56015KOBLENZ                       131                        
57020086BAYER HYPO UND VEREINSBANK                                56003KOBLENZ                       951                        
57020301MKB MITTELRHEINISCHE BANK                                 56073KOBLENZ                       091                        
57020500OYAK ANKER BANK                                           56012KOBLENZ                       091                        
57020600DEBEKA BAUSPARKASSE                                       56054KOBLENZ                       091                        
57040044COMMERZBANK                                               56004KOBLENZ                       131                        
57050120SPARKASSE                                                 56013KOBLENZ                       001                        
57051001KREISSPARKASSE                                            56410MONTABAUR                     001                        
57051870KREISSPARKASSE                                            56802COCHEM                        001                        
57060000WESTDEUTSCHE GENOSSENSCHAFTSZENTRALBANK                   56016KOBLENZ                       441                        
57060354KOBLENZER VOLKSBANK                                       56016KOBLENZ                       641                        
57060612DEUTSCHE APOTHEKER UND AERZTEBANK                         56007KOBLENZ                       141                        
57061225BACHARACHER VOLKSBANK                                     55422BACHARACH                     381                        
57062675RAIFFEISENBANK                                            56357NIEDERWALLMENACH              381                        
57062815RAIFFEISENBANK LAHNSTEIN                                  56103LAHNSTEIN                     321                        
57063478VOLKSBANK VALLENDARNIEDERWERTH                            56174VALLENDAR                     381                        
57063871RAIFFEISENBANK                                            56424STAUDT                        381                        
57064221VOLKSBANK MUELHEIMKAERLICH                                56218MUELHEIM-KAERLICH             381                        
57069067RAIFFEISENBANK LUTZERATHER HOEHE                          56826LUTZERATH                     381                        
57069081RAIFFEISENBANK MOSELKRAMPEN                               56814ERNST                         381                        
57069126RAIFFEISENBANK KOBLENZHORCHHEIM                           56076KOBLENZ                       381                        
57069141RAIFFEISENBANK KAIFENHEIM                                 56761KAIFENHEIM                    381                        
57069144RAIFFEISENBANK KAISERSESCH                                56755KAISERSESCH                   381                        
57069154RAIFFEISENBANK                                            53536KELBERG                       381                        
57069238RAIFFEISENBANK ASBACHNEUSTADT                             53573NEUSTADT, WIED                381                        
57069246RAIFFEISENBANK RHENSSPAY                                  56322SPAY                          091                        
57069257RAIFFEISENBANK UNTERMOSEL                                 56251TREIS-KARDEN                  381                        
57069315RAIFFEISENBANK STRASSENHAUS                               56585STRASSENHAUS                  381                        
57069361RAIFFEISENBANK WELLING                                    56753WELLING MAYEN                 381                        
57069362RAIFFEISENBANK WERSHOFEN                                  53520WERSHOFEN                     381                        
57069371RAIFFEISENBANK WINNINGEN                                  56333WINNINGEN, MOSEL              371                        
57069372WIRGESER BANK                                             56419WIRGES                        381                        
57069502RAIFFEISENBANK                                            55767NIEDERBROMBACH                381                        
57069526RAIFFEISENBANK IDARWALD                                   55622RHAUNEN, HUNSRUECK            381                        
57069617RAIFFEISENBANK ALFTAL                                     54538BAUSENDORF                    381                        
57069632RAIFFEISENBANK BLEIALF                                    54608BLEIALF                       381                        
57069727RAIFFEISENBANK IRREL                                      54666IRREL                         381                        
57069806RAIFFEISENBANK                                            54494MORBACH, HUNSRUECK            381                        
57069820RAIFFEISENBANK                                            54347NEUMAGEN-DHRON                381                        
57069858RAIFFEISENBANK PRONSFELDWAXWEILER GS                      54597PRONSFELD                     381                        
57069898RAIFFEISENKASSE                                           54558STROHN                        381                        
57069909RAIFFEISENBANK THALFANG                                   54424THALFANG                      371                        
57069925RAIFFEISENBANK GRAFSCHAFT                                 54472VELDENZ                       381                        
57070024DEUTSCHE BANK 24                                          56005KOBLENZ                       631                        
57070045DEUTSCHE BANK                                             56005KOBLENZ                       631                        
57080070DRESDNER BANK                                             56005KOBLENZ                       761                        
57090000VBM VOLKSBANK MITTELRHEIN                                 56016KOBLENZ                       061                        
57090900PSD BANK                                                  56065KOBLENZ                       911                        
57091000VOLKSBANK MONTABAURWALLMEROD                              56404MONTABAUR                     061                        
57091100VOLKSBANK HOEHRGRENZHAUSEN                                56195HOEHR-GRENZHAUSEN             061                        
57091500VOLKSBANK BOPPARD                                         56154BOPPARD                       381                        
57091900VOLKSBANK RHEINLAHN                                       65571DIEZ                          061                        
57092400KAUBER VOLKSBANK                                          56349KAUB                          061                        
57092800VOLKSBANK LAHNSTEIN                                       56108LAHNSTEIN                     061                        
57263015RAIFFEISENBANK UNTERWESTERWALD                            56337ARZBACH, UNTERWESTERW         381                        
57292000VOLKSBANK WESTERWALD                                      56235RANSBACH-BAUMBACH             061                        
57351030KREISSPARKASSE                                            57602ALTENKIRCHEN, WESTERW         001                        
57361008RAIFFEISENBANK 2000 WESTERWALD                            57601ALTENKIRCHEN, WESTERW         381                        
57361476VOLKSBANK                                                 57580GEBHARDSHAIN                  381                        
57363243RAIFFEISENBANK                                            57569NIEDERFISCHBACH               381                        
57391200VOLKSBANK DAADEN                                          57567DAADEN                        061                        
57391500VOLKSBANK HAMM SIEG                                       57573HAMM, SIEG                    061                        
57391700VOLKSBANK WISSEN                                          57532WISSEN, SIEG                  061                        
57391800VOLKSBANK WESTERWALD                                      57626HACHENBURG, WESTERW           061                        
57400000LANDESZENTRALBANK                                         56513NEUWIED                       091                        
57450120SPARKASSE                                                 56510NEUWIED                       001                        
57451410STADTSPARKASSE                                            53542LINZ, RHEIN                   001                        
57460117RAIFFEISENBANK NEUWIED                                    56536NEUWIED                       381                        
57461400VOLKSBANK LINZ                                            53542LINZ, RHEIN                   381                        
57461759RAIFFEISENBANK MITTELRHEIN                                56572WEISSENTHURM, RHEIN           091                        
57462272RAIFFEISENBANK PELLENZ                                    56631PLAIDT                        381                        
57470024DEUTSCHE BANK 24                                          56504NEUWIED                       631                        
57470047DEUTSCHE BANK                                             56504NEUWIED                       631                        
57490000VBM VOLKSBANK MITTELRHEIN                                 56517NEUWIED                       061                        
57650010KREISSPARKASSE                                            56705MAYEN                         001                        
57661253RAIFFEISENBANK                                            56729KEHRIG                        381                        
57662263RAIFFEISENBANK MAIFELD                                    56296OCHTENDUNG                    381                        
57690000VOLKSBANK VULKANEIFEL                                     56709MAYEN                         381                        
57751310KREISSPARKASSE                                            53458BAD NEUENAHR-AHRWEILER        001                        
57761591VOLKSBANK RHEINAHR                                        53449BAD NEUENAHR-AHRWEILER        381                        
57762265RAIFFEISENBANK GRAFSCHAFTWACHTBERG                        53501GRAFSCHAFT                    381                        
57791800VBM VOLKSBANK MITTELRHEIN                                 53478SINZIG, RHEIN                 061                        
58500000LANDESZENTRALBANK                                         54216TRIER                         091                        
58510111BFG BANK                                                  54202TRIER                         131                        
58520086BAYER HYPO UND VEREINSBANK                                54203TRIER                         951                        
58540035COMMERZBANK                                               54204TRIER                         131                        
58550130SPARKASSE TRIER                                           54215TRIER                         001                        
58560103VOLKSBANK                                                 54228TRIER                         381                        
58560294PAXBANK                                                   54220TRIER                         061                        
58560958RAIFFEISENBANK                                            54294TRIER                         381                        
58561250VOLKSBANK HERMESKEIL                                      54403HERMESKEIL                    381                        
58561594RAIFFEISENBANK SCHWEICH                                   54338SCHWEICH, MOSEL               381                        
58561626VOLKSBANK SAARBURG                                        54433SAARBURG, SAAR                381                        
58561771RAIFFEISENBANK MEHRINGLEIWEN                              54340LEIWEN                        381                        
58563675RAIFFEISENBANK FELLLONGUICH                               54341FELL                          381                        
58563837RAIFFEISENBANK OBEREMMEL                                  54329KONZ                          381                        
58564788RAIFFEISENBANK HOCHWALD                                   54429MANDERN                       381                        
58570024DEUTSCHE BANK 24                                          54205TRIER                         631                        
58570048DEUTSCHE BANK                                             54205TRIER                         631                        
58580074DRESDNER BANK                                             54205TRIER                         761                        
58590900PSD BANK                                                  54287TRIER                         911                        
58650030KREISSPARKASSE                                            54623BITBURG                       001                        
58651240KREISSPARKASSE                                            54543DAUN                          001                        
58651670AMTSSPARKASSE                                             54658SPEICHER, EIFEL               001                        
58660101VOLKSBANK BITBURG                                         54626BITBURG                       381                        
58661392VOLKSBANK HILLESHEIMGEROLSTEIN                            54562GEROLSTEIN                    381                        
58661901RAIFFEISENBANK WESTEIFEL                                  54687ARZFELD                       381                        
58662653RAIFFEISENBANK OESTL SUEDEIFEL                            54647DUDELDORF                     381                        
58663628RAIFFEISENBANK BIERSDORF                                  54636BIERSDORF, EIFEL              381                        
58668818RAIFFEISENBANK NEUERBURGLAND                              54671NEUERBURG, EIFEL              381                        
58691500VOLKSBANK PRUEM                                           54591PRUEM                         091                        
58751230KREISSPARKASSE                                            54462BERNKASTEL-KUES               001                        
58760954RAIFFEISENBANK BERNKASTELWITTLICH                         54505WITTLICH                      381                        
58761343RAIFFEISENBANK ZELLER LAND                                56867BRIEDEL                       381                        
58761475RAIFFEISENBANK ENKIRCH                                    56850ENKIRCH                       381                        
58761587RAIFFEISENBANK REILBURG                                   56861REIL                          381                        
58761760RAIFFEISENBANK ZELTINGEN                                  54489ZELTINGEN-RACHTIG             381                        
58761853RAIFFEISENBANK                                            54536KROEV                         381                        
58771224DEUTSCHE BANK 24                                          54461BERNKASTEL-KUES               631                        
58771242DEUTSCHE BANK                                             54461BERNKASTEL-KUES               631                        
58790000VOLKSBANK TRABENTRARBACH                                  56834TRABEN-TRARBACH               381                        
58790100VEREINIGTE VOLKSBANK                                      56801COCHEM                        061                        
59000000LANDESZENTRALBANK                                         66018SAARBRUECKEN                  091                        
59010066POSTBANK                                                  66107SAARBRUECKEN                  241                        
59010111BFG BANK                                                  66003SAARBRUECKEN                  131                        
59010300DEUTSCHE VERKEHRSBANK                                     66111SAARBRUECKEN                  101                        
59010400SAARL INVESTITIONSKREDITBANK                              66027SAARBRUECKEN                  321                        
59020090BAYER HYPO UND VEREINSBANK                                66003SAARBRUECKEN                  951                        
59020700HANSEATIC BANK                                            66117SAARBRUECKEN                  091                        
59040000COMMERZBANK                                               66005SAARBRUECKEN                  131                        
59050000LANDESBANK SAAR  GIROZENTRALE                             66104SAARBRUECKEN                  271                        
59050101SPARKASSE                                                 66104SAARBRUECKEN                  001                        
59051090STADTSPARKASSE                                            66310VOELKLINGEN                   211                        
59052020SKG BANK                                                  66027SAARBRUECKEN                  001                        
59070070DEUTSCHE BANK SAAR                                        66006SAARBRUECKEN                  631                        
59080090DRESDNER BANK                                             66007SAARBRUECKEN                  761                        
59090500SPARDABANK SAARBRUECKEN                                   66030SAARBRUECKEN                  831                        
59090626DEUTSCHE APOTHEKER UND AERZTEBANK                         66006SAARBRUECKEN                  141                        
59090900PSD BANK                                                  66104SAARBRUECKEN                  911                        
59091000VOLKSBANK VOELKLINGENWARNDT                               66333VOELKLINGEN                   061                        
59091500VOLKSBANK SULZBACHTAL                                     66274SULZBACH, SAAR                061                        
59091800VOLKSBANK QUIERSCHIED                                     66282QUIERSCHIED                   061                        
59092000VOLKSBANK DUDWEILER                                       66125DUDWEILER, SAAR               061                        
59099330VOLKSBANK NONNWEILER                                      66616NONNWEILER                    091                        
59099470THELEYER VOLKSBANK                                        66636THOLEY                        061                        
59099480VOLKSBANK UREXWEILERMARPINGEN                             66646MARPINGEN                     091                        
59099530RAIFFEISENKASSE WIESBACH                                  66571EPPELBORN                     091                        
59099550VOLKSBANK OBERE NAHE                                      66625NOHFELDEN                     091                        
59190000SAAR BANK GERSWEILER SPARKASSE                            66026SAARBRUECKEN                  091                        
59190100VVBS VER VOLKSBANKEN SAARBRUECKENST INGBERT               66032SAARBRUECKEN                  061                        
59190200VOLKSBANK SAAR  WEST                                      66724SAARBRUECKEN                  061                        
59251020KREISSPARKASSE                                            66594SANKT WENDEL                  001                        
59252046SPARKASSE                                                 66512NEUNKIRCHEN, SAAR             071                        
59290100VOLKSBANK NEUNKIRCHEN                                     66512NEUNKIRCHEN, SAAR             061                        
59291000ST WENDELER VOLKSBANK                                     66596SANKT WENDEL                  061                        
59291200VOLKSBANK BEXBACH                                         66444BEXBACH                       061                        
59291300VOLKSBANK SPIESENELVERSBERG                               66583SPIESEN-ELVERSBERG            091                        
59291400VOLKSBANK HEILIGENWALD                                    66573SCHIFFWEILER                  061                        
59291500VOLKSBANK IM KREIS OTTWEILER                              66578SCHIFFWEILER                  061                        
59292400EPPELBORNER VOLKSBANK                                     66571EPPELBORN                     061                        
59300000LANDESZENTRALBANK                                         66718SAARLOUIS                     091                        
59320087BAYER HYPO UND VEREINSBANK                                66714SAARLOUIS                     951                        
59350110KREISSPARKASSE                                            66717SAARLOUIS                     001                        
59351040SPARKASSE MERZIGWADERN                                    66651MERZIG                        001                        
59390000SAAR BANK GERSWEILER SPARKASSE FIL                        66722SAARLOUIS                     091                        
59390100VOLKSBANK SAARLOUIS                                       66724SAARLOUIS                     061                        
59391100VOLKSBANK UNTERE SAAR                                     66693METTLACH                      061                        
59391200VOLKSBANK                                                 66799UEBERHERRN                    061                        
59391800VOLKSBANK WADGASSEN                                       66787WADGASSEN                     061                        
59392000VOLKSBANK DILLINGENSAARWELLINGEN                          66763DILLINGEN, SAAR               061                        
59392200VOLKSBANK LOSHEIM                                         66674LOSHEIM, SAAR                 061                        
59392400VOLKSBANK                                                 66694BECKINGEN                     061                        
59393000LEBACHER VOLKSBANK                                        66811LEBACH                        091                        
59394200VOLKSBANK SCHMELZHUETTERSDORF                             66832SCHMELZ, SAAR                 061                        
59450010KREISSPARKASSE SAARPFALZ                                  66404HOMBURG, SAAR                 001                        
59491000VOLKSBANK HOMBURG                                         66409HOMBURG, SAAR                 091                        
59491114RAIFFEISENBANK HOMBURG                                    66407HOMBURG, SAAR                 091                        
59491200VOLKSBANK BLIESKASTEL                                     66431BLIESKASTEL                   061                        
59491300VOLKSBANK BLIES UND MANDELBACHTAL                         66399MANDELBACHTAL                 061                        
59491500RAIFFEISENBANK GERSHEIM                                   66451GERSHEIM                      091                        
60000000LANDESZENTRALBANK                                         70049STUTTGART                     091                        
60010070POSTBANK                                                  70148STUTTGART                     241                        
60010111BFG BANK                                                  70003STUTTGART                     131                        
60010300DEUTSCHE VERKEHRSBANK                                     70191STUTTGART                     101                        
60010424DEPFA BANK BAUBODEN                                       70009STUTTGART                     091                        
60010500WUERTTEMBERGISCHE HYPOTHEKENBANK                          70047STUTTGART                     091                        
60010600NATIONALBANK VON GRIECHENLAND FIL STUTTGART               70174STUTTGART                     091                        
60010700LANDESKREDITBANK BADENWUERTTEMBERG FOERDERBANK            70025STUTTGART                     091                        
60020030BADENWUERTTEMBERGISCHE BANK                               70049STUTTGART                     651                        
60020100SCHWAEBISCHE BANK                                         70041STUTTGART                     091                        
60020290BAYER HYPO UND VEREINSBANK                                70003STUTTGART                     951                        
60020300CTB BANK VON ESSEN                                        70174STUTTGART                     091                        
60020400WKV BANK                                                  70046STUTTGART                     091                        
60020500NATIONALE HYPOTHEKENBANK GRIECHENLAND                     70182STUTTGART                     111                        
60020600AGRICULTURAL BANK OF GREECE STUTTGART BRANCH              70173STUTTGART                     301                        
60020700HANSEATIC BANK                                            70469STUTTGART                     091                        
60020800CBG GERMANY FIL                                           70182STUTTGART                     061                        
60030000MERCEDESBENZ FINANZ                                       70028STUTTGART                     091                        
60030100BANKHAUS BAUER                                            70173STUTTGART                     101                        
60030200BANKHAUS ELLWANGER & GEIGER                               70003STUTTGART                     091                        
60030300ABN AMRO BANK                                             70001STUTTGART                     101                        
60030400HSBC TRINKAUS & BURKHARDT                                 70174STUTTGART                     561                        
60030600BENEFICIAL BANK                                           70178STUTTGART                     091                        
60030700AKTIVBANK STUTTGART                                       70178STUTTGART                     091                        
60030900ISBANK FIL STUTTGART                                      70173STUTTGART                     061                        
60033000LEONBERGER BAUSPARKASSE                                   71225LEONBERG, WUERTT              091                        
60035810IBM DEUTSCHLAND KREDITBANK                                70548STUTTGART                     061                        
60040071COMMERZBANK                                               70049STUTTGART                     131                        
60040088COMMERZBANK STUTTGART                                     70049STUTTGART                     131                        
60040089COMMERZBANK STUTTGART                                     70049STUTTGART                     131                        
60040090COMMERZBANK STUTTGART                                     70049STUTTGART                     131                        
60050000LANDESBANK BADENWUERTTEMBERG (EHEM SUEDWESTLB)            70049STUTTGART                     091                        
60050101LANDESBANK BADENWUERTTEMBERG (EHEM LANDESGIRO)            70144STUTTGART                     011                        
60050150LBBW FILIALE 50                                           70144STUTTGART                     011                        
60060000GZBBANK                                                   70191STUTTGART                     091                        
60060195RAIFFBK SILLENBUCH FILDERBANK STUTTGART                   70603STUTTGART                     101                        
60060396UNTERTUERKHEIMER VOLKSBANK                                70305STUTTGART                     101                        
60060497VOLKSBANK WEILIMDORF                                      70477STUTTGART                     101                        
60060599RAIFFBK STUTTGART FILDERBANK STUTTGART                    70511STUTTGART                     101                        
60060606EVANGELISCHE KREDITGENOSSENSCHAFT                         70012STUTTGART                     321                        
60060710MITTELSTAENDISCHE KREDITBANK                              70049STUTTGART                     091                        
60060893FILDERBANK STUTTGART                                      70521STUTTGART                     101                        
60060900GLS GEMEINSCHAFTSBANK                                     70188STUTTGART                     091                        
60062775ECHTERDINGER BANK                                         70750LEINFELDEN-ECHTERDINGEN       101                        
60062909VOLKSBANK STROHGAEU                                       70813KORNTAL-MUENCHINGEN           101                        
60069003RAIFFEISENBANK NIEDERNHALL                                74674NIEDERNHALL                   101                        
60069017RAIFFEISENBANK DELLMENSINGEN                              89155ERBACH, DONAU                 101                        
60069054RAIFFEISENBANK ALTHEIMBALLENDORF                          89174ALTHEIM, ALB                  101                        
60069065RAIFFEISENBANK STEINHAUSEN                                88416STEINHAUSEN, ROTTUM           101                        
60069066RAIFFEISENBANK BERNSTADTALBECK                            89129LANGENAU, WUERTT              101                        
60069075RAIFFEISENBANK VELLBERGGROSSALTDORF                       74539VELLBERG                      101                        
60069105RAIFFEISENBANK FRONHOFEN                                  88273FRONREUTE                     101                        
60069126RAIFFEISENBANK ROEMERSTEIN                                72587ROEMERSTEIN                   101                        
60069138RAIFFEISENBANK                                            72517SIGMARINGENDORF               101                        
60069144RAIFFEISENBANK MAINHARDTER WALD                           74533MAINHARDT                     101                        
60069147RAIFFEISENBANK SONDELFINGEN                               72740REUTLINGEN                    101                        
60069158RAIFFEISENBANK STEINHEIM                                  89553STEINHEIM, ALBUCH             101                        
60069163RAIFFEISENBANK SULGEN                                     78713SCHRAMBERG                    101                        
60069175RAIFFEISENBANK                                            88289WALDBURG, WUERTT              101                        
60069176KORNWESTHEIMER BANK                                       70798KORNWESTHEIM                  101                        
60069202RAIFFEISENBANK FELDSTETTEN                                89150LAICHINGEN                    101                        
60069204RAIFFEISENBANK ERDMANNHAUSEN                              71727ERDMANNHAUSEN                 101                        
60069206RAIFFEISENBANK                                            71134AIDLINGEN, WUERTT             101                        
60069211VOLKSBANK OBERSULMAFFALTRACH                              74178OBERSULM                      101                        
60069222RAIFFEISENBANK LAIMNAU ZNDL D RAIFFBK NEUKIRCH            88069TETTNANG                      091                        
60069224GENOSSENSCHAFTSBANK WEIL IM SCHOENBUCH                    71089WEIL, SCHOENBUCH              101                        
60069235RAIFFEISENBANK WALDACHTAL                                 72178WALDACHTAL                    101                        
60069236RAIFFEISENBANK UNTERGROENINGEN                            73453ABTSGMUEND                    101                        
60069239BOPFINGER BANK RAIFFEISEN                                 73438BOPFINGEN                     101                        
60069242RAIFFEISENBANK GRUIBINGEN                                 73344GRUIBINGEN                    101                        
60069245RAIFFEISENBANK OBERES BUEHLERTAL                          74424BUEHLERTANN                   101                        
60069247LAUFENER BANK ZW D VOLKSBANK EBINGEN                      72459ALBSTADT                      101                        
60069251RAIFFEISENBANK WEIHUNGSTAL                                89185HUETTISHEIM                   101                        
60069259METTINGER BANK                                            73704ESSLINGEN, NECKAR             101                        
60069261RAIFFEISENBANK                                            88285BODNEGG                       101                        
60069266RAIFFEISENBANK SEEDORF                                    78655DUNNINGEN, WUERTT             101                        
60069267RAIFFEISENBANK                                            88422OGGELSHAUSEN                  101                        
60069280RAIFFEISENBANK PFEDELBACH                                 74627PFEDELBACH                    101                        
60069302RAIFFEISENBANK ERLENMOOS                                  88416ERLENMOOS                     101                        
60069303RAIFFEISENBANK                                            88423BAD SCHUSSENRIED              101                        
60069305RAIFFEISENBANK HAERTSFELD AALENEBNAT                      73432AALEN, WUERTT                 101                        
60069308RAIFFEISENBANK                                            88456INGOLDINGEN                   101                        
60069315VOLKSBANK FREIBERGPLEIDELSHEIMMUNDELSHEIM                 74395MUNDELSHEIM                   101                        
60069317RAIFFEISENBANK ESSINGEN                                   73457ESSINGEN, WUERTT              101                        
60069325HEGNACHER BANK RAIFFEISEN                                 71313WAIBLINGEN                    101                        
60069336RAIFFEISENBANK MAITIS                                     73037GOEPPINGEN                    101                        
60069343RAIFFEISENBANK RISSTAL                                    88471LAUPHEIM                      101                        
60069346RAIFFEISENBANK                                            89573EHINGEN, DONAU                101                        
60069350RAIFFEISENBANK REUTEGAISBEUREN                            88339BAD WALDSEE                   101                        
60069355EHNINGER BANK                                             71135EHNINGEN                      101                        
60069357RAIFFEISENBANK ROTTAL                                     88483BURGRIEDEN                    101                        
60069371RAIFFEISENBANK NEUKIRCH                                   88099NEUKIRCH TETTNANG             101                        
60069378VOLKSBANK DETTENHAUSEN                                    72132DETTENHAUSEN, WUERTT          101                        
60069383RAIFFEISENBANK DEWANGEN                                   73434AALEN, WUERTT                 101                        
60069384RAIFFEISENBANK                                            78731AICHHALDEN SCHRAMBERG         101                        
60069387DETTINGER BANK                                            72575DETTINGEN, ERMS               101                        
60069405RAIFFEISENBANK SPIELBACH                                  74575SCHROZBERG                    101                        
60069417KIRCHHEIMER BANK                                          74364KIRCHHEIM, NECKAR             101                        
60069419UHLBACHER BANK                                            70310STUTTGART                     101                        
60069420RAIFFEISENBANK MITTELBIBERACH                             88439MITTELBIBERACH                101                        
60069423ESCHACHER BANK                                            73569ESCHACH SCHWAEB GMUEND        101                        
60069429ERBACHER BANK                                             89151ERBACH, DONAU                 101                        
60069431RAIFFEISENBANK OBERESSENDORF                              88436EBERHARDZELL                  101                        
60069442RAIFFEISENBANK FRANKENHARDTSTIMPFACH                      74597STIMPFACH                     101                        
60069446RAIFFEISENBANK                                            73486ADELMANNSFELDEN               101                        
60069455RAIFFEISENBANK VORDERSTEINENBERG                          73553ALFDORF                       101                        
60069457RAIFFEISENBANK OTTENBACH                                  73113OTTENBACH, WUERTT             101                        
60069461RAIFFEISENBANK REINSTETTEN                                88416OCHSENHAUSEN                  101                        
60069462WINTERBACHER BANK                                         73643WINTERBACH SCHORNDORF         101                        
60069463RAIFFEISENBANK KLEINER HEUBERG                            72348ROSENFELD, WUERTT             101                        
60069465RAIFFEISENBANK UNTERHAUSENHONAU                           72805LICHTENSTEIN, WUERTT          101                        
60069475RAIFFEISENBANK ZWEIFLINGEN                                74639ZWEIFLINGEN                   101                        
60069476RAIFFEISENBANK DETTINGEN                                  89547GERSTETTEN                    101                        
60069485RAIFFEISENBANK OBERER WALD                                72225SIMMERSFELD                   101                        
60069496RAIFFEISENBANK KIRCHBERGRUPPERTSHOFEN                     74592KIRCHBERG, JAGST              101                        
60069501RAIFFEISENBANK WOLFEGG                                    88362WOLFEGG                       101                        
60069504RAIFFEISENBANK UNTERSTADIONHUNDERSINGEN                   89619UNTERSTADION                  101                        
60069505VOLKSBANK MURGTAL BAIERSBRKLOSTERREICHENBACH              72263BAIERSBRONN                   101                        
60069510RAIFFEISENBANK DUERNACHROTTUMTAL                          88416STEINHAUSEN, ROTTUM           101                        
60069511GENOSSENSCHAFTSBANK HONHARDT                              74586FRANKENHARDT                  101                        
60069516PLATTENHARDTER BANK                                       70794FILDERSTADT                   101                        
60069517SCHARNHAUSER BANK                                         73750OSTFILDERN                    101                        
60069518RAIFFEISENBANK                                            88527UNLINGEN                      101                        
60069520RAIFFEISENBANK                                            89611OBERMARCHTAL                  101                        
60069527RAIFFEISENBANK BRENZTAL                                   89166NIEDERSTOTZINGEN              101                        
60069530NEUENSTEINERMICHELBACHER BANK RAIFFEISEN                  74630NEUENSTEIN, WUERTT            101                        
60069532RAIFFEISENBANK DOERZBACH                                  74677DOERZBACH                     101                        
60069534RAIFFEISENBANK HOHENSTEIN                                 72530HOHENSTEIN, WUERTT            101                        
60069538LOECHGAUER BANK                                           74367LOECHGAU                      101                        
60069541RAIFFEISENBANK BRETTHEIMHAUSEN                            74585ROT, SEE                      101                        
60069544RAIFFEISENBANK WESTHAUSEN                                 73461WESTHAUSEN, WUERTT            101                        
60069545NUFRINGER BANK RAIFFEISEN                                 71150NUFRINGEN                     101                        
60069549WALHEIMER BANK                                            74399WALHEIM, WUERTT               101                        
60069551VOLKSBANK ELLHOFEN                                        74248ELLHOFEN, WUERTT              101                        
60069553HARDTER RAIFFEISENBANK                                    78739HARDT                         101                        
60069554RAIFFEISENBANK LANGENENSLINGEN                            88515LANGENENSLINGEN               101                        
60069556GERLINGER BANK                                            70827GERLINGEN, WUERTT             101                        
60069557RAIFFEISENBANK                                            72531GOMADINGEN                    101                        
60069560RAIFFEISENBANK LANGNAU ZNDL D RAIFFBK NEUKIRCH            88069TETTNANG                      091                        
60069564RAIFFEISENBANK VORDERE ALB                                72584HUELBEN                       101                        
60069566RAIFFEISENBANK JAGSTZELL                                  73489JAGSTZELL                     101                        
60069593RAIFFEISENBANK OBERES SCHLICHEMTAL                        72355SCHOEMBERG BALINGEN           101                        
60069595RAIFFEISENBANK SCHROZBERGROT AM SEE                       74573SCHROZBERG                    101                        
60069601BERGEMER GENOSSENSCHAFTSBANK GROETZINGEN                  89604ALLMENDINGEN, WUERTT          101                        
60069612ENZTALBANK (EHEM RAIFFEISENBANK ROSSWAG)                  71665VAIHINGEN, ENZ                101                        
60069624RAIFFEISENBANK GUSSENSTADT                                89547GERSTETTEN                    101                        
60069628RAIFFEISENBANK                                            89161DIETENHEIM                    101                        
60069635RAIFFEISENBANK ERTINGEN                                   88521ERTINGEN                      101                        
60069637RAIFFEISENBANK ACHSTETTEN                                 88480ACHSTETTEN                    101                        
60069639RAIFFEISENBANK INGERSHEIM                                 74377INGERSHEIM, WUERTT            101                        
60069647EBHAUSER BANK RAIFFEISENBANK                              72222EBHAUSEN                      101                        
60069648RAIFFEISENBANK UMMENDORF                                  88442UMMENDORF                     101                        
60069661RAIFFEISENBANK BLITZENREUTE                               88273FRONREUTE                     101                        
60069667RAIFFEISENBANK OBERER NECKAR                              78734EPFENDORF                     101                        
60069668KOENIGSBRONNER BANK                                       89548KOENIGSBRONN, WUERTT          101                        
60069669ERLIGHEIMER BANK                                          74391ERLIGHEIM                     101                        
60069670RAIFFEISENBANK HOCHSTRAESS PAPPELAU                       89143BLAUBEUREN                    101                        
60069671RAIFFEISENBANK ARGENBUEHL                                 88260ARGENBUEHL                    101                        
60069672RAIFFEISENBANK SCHOENTAL                                  74214SCHOENTAL, JAGST              101                        
60069673ABTSGMUENDER BANK RAIFFEISEN                              73451ABTSGMUEND                    101                        
60069675OBERNHEIMER BANK                                          72364OBERNHEIM, WUERTT             101                        
60069680RAIFFEISENBANK                                            74626BRETZFELD                     101                        
60069685RAIFFEISENBANK                                            73117WANGEN GOEPPINGEN             101                        
